# omp v18.1.8 596f2da7101178214aa27a753529d15e6b7ad91d
path	bytes	lines	role	surface
packages/catalog/test/zhipu-compat.test.ts	8216	214	test	PKG-CATALOG
packages/catalog/tsconfig.json	85	4	other	REPO-PKG-META
packages/catalog/tsconfig.publish.json	245	12	other	REPO-PKG-META
packages/coding-agent/CHANGELOG.md	244741	1782	doc	REPO-PKG-META
packages/coding-agent/DEVELOPMENT.md	12003	165	doc	REPO-PKG-META
packages/coding-agent/LICENSE	1144	0	other	REPO-PKG-META
packages/coding-agent/README.md	2214	35	doc	REPO-PKG-META
packages/coding-agent/bench/edit-lsp-writethrough.bench.ts	4288	108	src	CA-REPO
packages/coding-agent/bench/llm-assembly.bench.ts	9129	237	src	CA-REPO
packages/coding-agent/bench/rendering.ts	12432	308	src	CA-REPO
packages/coding-agent/bench/session-tree-nav.bench.ts	3700	108	src	CA-REPO
packages/coding-agent/bench/streaming-throughput.bench.ts	5769	129	src	CA-REPO
packages/coding-agent/bench/transcript-compose.bench.ts	4645	125	src	CA-REPO
packages/coding-agent/examples/README.md	649	21	doc	CA-REPO
packages/coding-agent/examples/custom-tools/README.md	2135	104	doc	CA-REPO
packages/coding-agent/examples/custom-tools/hello/index.ts	500	20	src	CA-REPO
packages/coding-agent/examples/extensions/README.md	5694	142	doc	CA-REPO
packages/coding-agent/examples/extensions/api-demo.ts	2193	78	src	CA-REPO
packages/coding-agent/examples/extensions/chalk-logger.ts	839	25	src	CA-REPO
packages/coding-agent/examples/extensions/hello.ts	730	31	src	CA-REPO
packages/coding-agent/examples/extensions/pirate.ts	1459	43	src	CA-REPO
packages/coding-agent/examples/extensions/plan-mode.ts	15153	549	src	CA-REPO
packages/coding-agent/examples/extensions/reload-runtime.ts	1134	38	src	CA-REPO
packages/coding-agent/examples/extensions/thinking-note.ts	444	13	src	CA-REPO
packages/coding-agent/examples/extensions/tools.ts	4012	145	src	CA-REPO
packages/coding-agent/examples/extensions/with-deps/.gitignore	14	0	other	CA-REPO
packages/coding-agent/examples/extensions/with-deps/index.ts	1058	36	src	CA-REPO
packages/coding-agent/examples/extensions/with-deps/package-lock.json	892	31	other	CA-REPO
packages/coding-agent/examples/extensions/with-deps/package.json	251	17	other	CA-REPO
packages/coding-agent/examples/hooks/README.md	2462	56	doc	CA-REPO
packages/coding-agent/examples/hooks/auto-commit-on-exit.ts	1548	48	src	CA-REPO
packages/coding-agent/examples/hooks/confirm-destructive.ts	1668	58	src	CA-REPO
packages/coding-agent/examples/hooks/custom-compaction.ts	4029	115	src	CA-REPO
packages/coding-agent/examples/hooks/dirty-repo-guard.ts	1440	51	src	CA-REPO
packages/coding-agent/examples/hooks/file-trigger.ts	998	40	src	CA-REPO
packages/coding-agent/examples/hooks/git-checkpoint.ts	1452	52	src	CA-REPO
packages/coding-agent/examples/hooks/handoff.ts	4629	149	src	CA-REPO
packages/coding-agent/examples/hooks/permission-gate.ts	995	33	src	CA-REPO
packages/coding-agent/examples/hooks/protected-paths.ts	784	29	src	CA-REPO
packages/coding-agent/examples/hooks/qna.ts	3519	118	src	CA-REPO
packages/coding-agent/examples/hooks/status-line.ts	808	31	src	CA-REPO
packages/coding-agent/examples/sdk/01-minimal.ts	624	21	src	CA-REPO
packages/coding-agent/examples/sdk/02-custom-model.ts	1545	49	src	CA-REPO
packages/coding-agent/examples/sdk/03-custom-prompt.ts	1353	46	src	CA-REPO
packages/coding-agent/examples/sdk/04-skills.ts	1311	43	src	CA-REPO
packages/coding-agent/examples/sdk/06-extensions.ts	2615	82	src	CA-REPO
packages/coding-agent/examples/sdk/06-hooks.ts	1812	61	src	CA-REPO
packages/coding-agent/examples/sdk/07-context-files.ts	887	35	src	CA-REPO
packages/coding-agent/examples/sdk/08-prompt-templates.ts	1058	41	src	CA-REPO
packages/coding-agent/examples/sdk/08-slash-commands.ts	1371	46	src	CA-REPO
packages/coding-agent/examples/sdk/09-api-keys-and-oauth.ts	1666	54	src	CA-REPO
packages/coding-agent/examples/sdk/11-sessions.ts	1748	47	src	CA-REPO
packages/coding-agent/examples/sdk/12-redis-sessions.ts	2281	54	src	CA-REPO
packages/coding-agent/examples/sdk/13-sql-sessions.ts	2550	61	src	CA-REPO
packages/coding-agent/examples/sdk/README.md	6470	169	doc	CA-REPO
packages/coding-agent/package.json	17997	592	other	REPO-PKG-META
packages/coding-agent/scripts/bench-guard.ts	2962	71	src	CA-REPO
packages/coding-agent/scripts/bench-title-models.ts	12435	335	src	CA-REPO
packages/coding-agent/scripts/build-binary.ts	4412	116	src	CA-REPO
packages/coding-agent/scripts/bundle-dist.ts	4863	129	src	CA-REPO
packages/coding-agent/scripts/compile-binary.ts	3288	81	src	CA-REPO
packages/coding-agent/scripts/format-prompts.ts	2113	68	src	CA-REPO
packages/coding-agent/scripts/generate-aria-snapshot.ts	5520	134	src	CA-REPO
packages/coding-agent/scripts/generate-docs-index.ts	2026	58	src	CA-REPO
packages/coding-agent/scripts/generate-share-viewer.ts	1581	34	src	CA-REPO
packages/coding-agent/scripts/legacy-pi-virtual-module.ts	8785	208	src	CA-REPO
packages/coding-agent/scripts/measure-prompt-tokens.ts	2640	67	src	CA-REPO
packages/coding-agent/scripts/omp	1844	0	other	CA-REPO
packages/coding-agent/scripts/omp.ts	849	19	src	CA-REPO
packages/coding-agent/scripts/security-compare.ts	1566	40	src	CA-REPO
packages/coding-agent/src/activity/index.ts	14667	476	src	CA-TUI-MODE
packages/coding-agent/src/advisor/advise-tool.ts	14449	306	src	CA-ADVISOR
packages/coding-agent/src/advisor/config.ts	13200	342	src	CA-ADVISOR
packages/coding-agent/src/advisor/delta-split.ts	4482	102	src	CA-ADVISOR
packages/coding-agent/src/advisor/emission-guard.ts	6498	177	src	CA-ADVISOR
packages/coding-agent/src/advisor/index.ts	215	7	src	CA-ADVISOR
packages/coding-agent/src/advisor/loop-guard.ts	4326	107	src	CA-ADVISOR
packages/coding-agent/src/advisor/message-fingerprint.ts	2171	55	src	CA-ADVISOR
packages/coding-agent/src/advisor/runtime.ts	69682	1677	src	CA-ADVISOR
packages/coding-agent/src/advisor/transcript-recorder.ts	13944	359	src	CA-ADVISOR
packages/coding-agent/src/advisor/watchdog.ts	6033	148	src	CA-ADVISOR
packages/coding-agent/src/async/auto-background.ts	3471	78	src	CA-ASYNC-JOBS
packages/coding-agent/src/async/index.ts	66	2	src	CA-ASYNC-JOBS
packages/coding-agent/src/async/job-manager.ts	41772	1159	src	CA-ASYNC-JOBS
packages/coding-agent/src/auto-thinking/classifier.ts	10761	263	src	CA-PLANNING
packages/coding-agent/src/autolearn/controller.ts	6574	152	src	CA-MEMORY
packages/coding-agent/src/autolearn/managed-skills.ts	9952	255	src	CA-MEMORY
packages/coding-agent/src/autoresearch/command-resume.md	446	14	doc	CA-PLANNING
packages/coding-agent/src/autoresearch/dashboard.ts	16884	436	src	CA-PLANNING
packages/coding-agent/src/autoresearch/git.ts	11288	327	src	CA-PLANNING
packages/coding-agent/src/autoresearch/helpers.ts	6888	218	src	CA-PLANNING
packages/coding-agent/src/autoresearch/index.ts	22560	542	src	CA-PLANNING
packages/coding-agent/src/autoresearch/prompt-setup.md	2503	43	doc	CA-PLANNING
packages/coding-agent/src/autoresearch/prompt.md	5209	103	doc	CA-PLANNING
packages/coding-agent/src/autoresearch/resume-message.md	508	10	doc	CA-PLANNING
packages/coding-agent/src/autoresearch/state.ts	8579	273	src	CA-PLANNING
packages/coding-agent/src/autoresearch/storage.ts	21336	700	src	CA-PLANNING
packages/coding-agent/src/autoresearch/tools/init-experiment.ts	10042	270	src	CA-PLANNING
packages/coding-agent/src/autoresearch/tools/log-experiment.ts	18745	521	src	CA-PLANNING
packages/coding-agent/src/autoresearch/tools/run-experiment.ts	13528	407	src	CA-PLANNING
packages/coding-agent/src/autoresearch/tools/update-notes.ts	3824	109	src	CA-PLANNING
packages/coding-agent/src/autoresearch/types.ts	4308	168	src	CA-PLANNING
packages/coding-agent/src/blob-broker/broker.ts	14204	409	src	CA-BLOB
packages/coding-agent/src/blob-broker/context-images.ts	7105	177	src	CA-BLOB
packages/coding-agent/src/blob-broker/daemon.ts	12645	346	src	CA-BLOB
packages/coding-agent/src/blob-broker/destinations.ts	30824	890	src	CA-BLOB
packages/coding-agent/src/blob-broker/exposure.ts	17856	521	src	CA-BLOB
packages/coding-agent/src/blob-broker/protocol.ts	8911	234	src	CA-BLOB
packages/coding-agent/src/blob-broker/provider-file-types.ts	15624	451	src	CA-BLOB
packages/coding-agent/src/blob-broker/provider-files-anthropic.ts	4903	145	src	CA-BLOB
packages/coding-agent/src/blob-broker/provider-files-gemini.ts	6214	172	src	CA-BLOB
packages/coding-agent/src/blob-broker/provider-files-openai.ts	4730	145	src	CA-BLOB
packages/coding-agent/src/blob-broker/provider-files.ts	6882	199	src	CA-BLOB
packages/coding-agent/src/blob-broker/publication.ts	1690	49	src	CA-BLOB
packages/coding-agent/src/blob-broker/savings.ts	5068	139	src	CA-BLOB
packages/coding-agent/src/blob-broker/server.ts	6899	179	src	CA-BLOB
packages/coding-agent/src/blob-broker/service.ts	24368	648	src	CA-BLOB
packages/coding-agent/src/blob-broker/store.ts	20927	632	src	CA-BLOB
packages/coding-agent/src/blob-broker/stream-fallback.ts	2901	81	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploader-runtime.ts	5920	141	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders-anonymous.ts	9520	272	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders-cloud-drives.ts	15958	476	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders-discord.ts	4339	118	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders-image-hosts.ts	13790	385	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders-legacy.ts	18984	521	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders-object-storage.ts	21957	625	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders-self-hosted.ts	19625	539	src	CA-BLOB
packages/coding-agent/src/blob-broker/uploaders.ts	6933	184	src	CA-BLOB
packages/coding-agent/src/capability/context-file.ts	1742	44	src	CA-CAPABILITY
packages/coding-agent/src/capability/extension-module.ts	929	34	src	CA-CAPABILITY
packages/coding-agent/src/capability/extension.ts	1178	47	src	CA-CAPABILITY
packages/coding-agent/src/capability/fs.ts	3246	117	src	CA-CAPABILITY
packages/coding-agent/src/capability/hook.ts	1107	40	src	CA-CAPABILITY
packages/coding-agent/src/capability/index.ts	16798	565	src	CA-CAPABILITY
packages/coding-agent/src/capability/instruction.ts	1064	37	src	CA-CAPABILITY
packages/coding-agent/src/capability/mcp.ts	4588	127	src	CA-CAPABILITY
packages/coding-agent/src/capability/prompt.ts	922	35	src	CA-CAPABILITY
packages/coding-agent/src/capability/rule-buckets.ts	2833	76	src	CA-CAPABILITY
packages/coding-agent/src/capability/rule.ts	10358	339	src	CA-CAPABILITY
packages/coding-agent/src/capability/settings.ts	881	34	src	CA-CAPABILITY
packages/coding-agent/src/capability/skill.ts	2094	69	src	CA-CAPABILITY
packages/coding-agent/src/capability/slash-command.ts	1994	63	src	CA-CAPABILITY
packages/coding-agent/src/capability/ssh.ts	1000	41	src	CA-CAPABILITY
packages/coding-agent/src/capability/system-prompt.ts	941	34	src	CA-CAPABILITY
packages/coding-agent/src/capability/tool.ts	944	38	src	CA-CAPABILITY
packages/coding-agent/src/capability/types.ts	7576	230	src	CA-CAPABILITY
packages/coding-agent/src/cleanse/agent.ts	11922	301	src	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/balance.ts	1602	43	src	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/board.ts	10528	282	src	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/checkers.ts	41286	1351	src	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/index.ts	10360	267	src	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/loop.ts	9211	263	src	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/parsers.ts	30913	949	src	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/prompts/assignment.md	1432	47	prompt	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/prompts/discovery.md	2935	74	prompt	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/prompts/follow-up.md	104	3	prompt	CA-MISC-RUNTIME
packages/coding-agent/src/cleanse/types.ts	2510	91	src	CA-MISC-RUNTIME
packages/coding-agent/src/cli-commands.ts	14417	393	src	CA-CLI
packages/coding-agent/src/cli.ts	20903	480	src	CA-CLI
packages/coding-agent/src/cli/agents-cli.ts	3843	138	src	CA-CLI
packages/coding-agent/src/cli/args.ts	14856	382	src	CA-CLI
packages/coding-agent/src/cli/auth-broker-cli.ts	33353	975	src	CA-CLI
packages/coding-agent/src/cli/auth-gateway-cli.ts	25152	674	src	CA-CLI
packages/coding-agent/src/cli/bench-cli.ts	45635	1193	src	CA-CLI
packages/coding-agent/src/cli/bench-runtime.ts	7047	186	src	CA-CLI
packages/coding-agent/src/cli/browser-relay-cli.ts	5249	123	src	CA-CLI
packages/coding-agent/src/cli/classify-install-target.ts	2992	76	src	CA-CLI
packages/coding-agent/src/cli/claude-trace-cli.ts	26954	808	src	CA-CLI
packages/coding-agent/src/cli/cleanse-picker.ts	2998	80	src	CA-CLI
packages/coding-agent/src/cli/command-help.ts	5324	130	src	CA-CLI
packages/coding-agent/src/cli/commands/init-xdg.ts	1054	27	src	CA-CLI
packages/coding-agent/src/cli/completion-gen.ts	17612	550	src	CA-CLI
packages/coding-agent/src/cli/config-cli.ts	13490	459	src	CA-CLI
packages/coding-agent/src/cli/dry-balance-cli.ts	26936	865	src	CA-CLI
packages/coding-agent/src/cli/extension-flags.ts	2123	44	src	CA-CLI
packages/coding-agent/src/cli/file-processor.ts	5573	163	src	CA-CLI
packages/coding-agent/src/cli/flag-tables.ts	14917	410	src	CA-CLI
packages/coding-agent/src/cli/gallery-cli.ts	14561	378	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/agentic.ts	12173	434	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/codeintel.ts	4632	187	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/composer.ts	1505	42	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/edit.ts	8623	254	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/fs.ts	7774	247	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/index.ts	1662	44	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/interaction.ts	2663	75	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/memory.ts	2497	81	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/misc.ts	5074	177	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/preview-session.ts	2714	83	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/search.ts	3712	135	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/segments.ts	8878	272	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/shell.ts	6191	241	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/status-line.ts	3544	94	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/types.ts	2680	70	src	CA-CLI
packages/coding-agent/src/cli/gallery-fixtures/web.ts	4891	158	src	CA-CLI
packages/coding-agent/src/cli/gallery-screenshot.ts	9501	279	src	CA-CLI
packages/coding-agent/src/cli/gc-cli.ts	51790	1576	src	CA-CLI
packages/coding-agent/src/cli/git-tui/ai-stage.ts	13078	323	src	CA-CLI
packages/coding-agent/src/cli/git-tui/avatar.ts	6713	188	src	CA-CLI
packages/coding-agent/src/cli/git-tui/colors.ts	4242	103	src	CA-CLI
packages/coding-agent/src/cli/git-tui/diff-pane.ts	57437	1517	src	CA-CLI
packages/coding-agent/src/cli/git-tui/index.ts	29958	841	src	CA-CLI
packages/coding-agent/src/cli/git-tui/sidebar.ts	40289	1063	src	CA-CLI
packages/coding-agent/src/cli/git-tui/state.ts	24691	776	src	CA-CLI
packages/coding-agent/src/cli/grep-cli.ts	4685	161	src	CA-CLI
packages/coding-agent/src/cli/grievances-cli.ts	7784	256	src	CA-CLI
packages/coding-agent/src/cli/help-extra.ts	5199	92	src	CA-CLI
packages/coding-agent/src/cli/images-cli.ts	27827	828	src	CA-CLI
packages/coding-agent/src/cli/initial-message.ts	1286	58	src	CA-CLI
packages/coding-agent/src/cli/live-board.ts	3831	123	src	CA-CLI
packages/coding-agent/src/cli/models-cli.ts	12506	385	src	CA-CLI
packages/coding-agent/src/cli/plugin-cli.ts	34069	1079	src	CA-CLI
packages/coding-agent/src/cli/profile-alias.ts	12155	380	src	CA-CLI
packages/coding-agent/src/cli/profile-bootstrap.ts	9038	229	src	CA-CLI
packages/coding-agent/src/cli/progress-reporter.ts	1508	55	src	CA-CLI
packages/coding-agent/src/cli/ps-cli.ts	9621	279	src	CA-CLI
packages/coding-agent/src/cli/ps-data.ts	12640	343	src	CA-CLI
packages/coding-agent/src/cli/ps-tui.ts	14684	425	src	CA-CLI
packages/coding-agent/src/cli/read-cli.ts	3468	101	src	CA-CLI
packages/coding-agent/src/cli/render-cli.ts	10502	282	src	CA-CLI
packages/coding-agent/src/cli/session-picker.ts	3653	115	src	CA-CLI
packages/coding-agent/src/cli/setup-cli.ts	10184	312	src	CA-CLI
packages/coding-agent/src/cli/setup-model-picker.ts	1501	43	src	CA-CLI
packages/coding-agent/src/cli/shell-cli.ts	4886	176	src	CA-CLI
packages/coding-agent/src/cli/ssh-cli.ts	5714	179	src	CA-CLI
packages/coding-agent/src/cli/startup-cwd.ts	2101	70	src	CA-CLI
packages/coding-agent/src/cli/stats-cli.ts	5750	164	src	CA-CLI
packages/coding-agent/src/cli/thinking-levels.ts	316	7	src	CA-CLI
packages/coding-agent/src/cli/tiny-models-cli.ts	5663	153	src	CA-CLI
packages/coding-agent/src/cli/ttsr-cli.ts	34424	1059	src	CA-CLI
packages/coding-agent/src/cli/update-cli.ts	78772	2074	src	CA-CLI
packages/coding-agent/src/cli/usage-cli.ts	47890	1205	src	CA-CLI
packages/coding-agent/src/cli/usage-error.ts	208	7	src	CA-CLI
packages/coding-agent/src/cli/web-search-cli.ts	4685	144	src	CA-CLI
packages/coding-agent/src/cli/worktree-cli.ts	13701	390	src	CA-CLI
packages/coding-agent/src/collab/crypto.ts	2325	63	src	CA-EXPORT-SHARE
packages/coding-agent/src/collab/display-name.ts	420	13	src	CA-EXPORT-SHARE
packages/coding-agent/src/collab/guest.ts	29222	777	src	CA-EXPORT-SHARE
packages/coding-agent/src/collab/host.ts	24865	699	src	CA-EXPORT-SHARE
packages/coding-agent/src/collab/protocol.ts	12736	296	src	CA-EXPORT-SHARE
packages/coding-agent/src/collab/relay-client.ts	8665	282	src	CA-EXPORT-SHARE
packages/coding-agent/src/collab/replication-shrink.ts	5074	112	src	CA-EXPORT-SHARE
packages/coding-agent/src/commands/acp.ts	1043	35	src	CA-EXT-SLASH
packages/coding-agent/src/commands/agents.ts	1791	58	src	CA-EXT-SLASH
packages/coding-agent/src/commands/auth-broker.ts	4092	100	src	CA-EXT-SLASH
packages/coding-agent/src/commands/auth-gateway.ts	2649	70	src	CA-EXT-SLASH
packages/coding-agent/src/commands/bench.ts	3561	78	src	CA-EXT-SLASH
packages/coding-agent/src/commands/browser-relay.ts	1749	53	src	CA-EXT-SLASH
packages/coding-agent/src/commands/cleanse.ts	1684	60	src	CA-EXT-SLASH
packages/coding-agent/src/commands/commit.ts	2532	60	src	CA-EXT-SLASH
packages/coding-agent/src/commands/complete.ts	2621	67	src	CA-EXT-SLASH
packages/coding-agent/src/commands/completions.ts	2405	64	src	CA-EXT-SLASH
packages/coding-agent/src/commands/compress.ts	2010	45	src	CA-EXT-SLASH
packages/coding-agent/src/commands/config.ts	1286	52	src	CA-EXT-SLASH
packages/coding-agent/src/commands/dry-balance.ts	1683	43	src	CA-EXT-SLASH
packages/coding-agent/src/commands/gallery.ts	2667	81	src	CA-EXT-SLASH
packages/coding-agent/src/commands/gc.ts	1873	47	src	CA-EXT-SLASH
packages/coding-agent/src/commands/git.ts	1604	47	src	CA-EXT-SLASH
packages/coding-agent/src/commands/grep.ts	1656	49	src	CA-EXT-SLASH
packages/coding-agent/src/commands/grievances.ts	1893	52	src	CA-EXT-SLASH
packages/coding-agent/src/commands/if-bench.ts	1687	45	src	CA-EXT-SLASH
packages/coding-agent/src/commands/images.ts	1648	48	src	CA-EXT-SLASH
packages/coding-agent/src/commands/install.ts	3689	107	src	CA-EXT-SLASH
packages/coding-agent/src/commands/join.ts	1159	40	src	CA-EXT-SLASH
packages/coding-agent/src/commands/launch-help.ts	6953	120	src	CA-EXT-SLASH
packages/coding-agent/src/commands/launch.ts	921	34	src	CA-EXT-SLASH
packages/coding-agent/src/commands/models.ts	1917	61	src	CA-EXT-SLASH
packages/coding-agent/src/commands/plugin.ts	2202	79	src	CA-EXT-SLASH
packages/coding-agent/src/commands/ps.ts	2404	68	src	CA-EXT-SLASH
packages/coding-agent/src/commands/read.ts	1080	39	src	CA-EXT-SLASH
